DataSource-ReportingChannel-Sector-DomainProductGroup-ReportingProductGroup-CountryId-DistributionClientType-DistributionType-Brand-BrandId-Period-Item-ItemId-Product-ProductId-FirstActivePeriod-Feature1-Feature2-Feature3-Feature4-Feature5-RAWSALESUNIT-RAWSALESVALUEEUR-RAWSALESVALUENSEEUR
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-ATGAMES-B10286286-WEEK 34 2019-ATARI FLASHBACK 7 FROGGER + 101 GAMES INCLUDED-B150497480-ATARI FLASHBACK 7-B150497465-NOVEMBER 2018-NO WEB CONTENT-NO 4K/UHD PLAYB-SOFT.+ OTHER P.-N.A.-OTHERS-1-76-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-ATGAMES-B10286286-WEEK 34 2019-SEGA GENESIS / MEGADRIVE FLASHBACK HD MINI + 85 GAMES-B138501263-SEGA GENESIS / MEGADRIVE FLASHBACK HD + 85 GAMES-B138500943-NOVEMBER 2017-NO WEB CONTENT-NO 4K/UHD PLAYB-NO BUNDLE-N.A.-MEGA DRIVE-1-71-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-ATGAMES-B10286286-WEEK 34 2019-SEGA GENESIS CLASSIC SONIC 80 GAMES-B96140633-SEGA GENESIS CLASSIC SONIC 80 GAMES-B96140668-NOVEMBER 2014-NO WEB CONTENT-NO 4K/UHD PLAYB-NO BUNDLE-N.A.-OTHERS-1-40-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-COMMODORE-B1361-WEEK 34 2019-"THE C64 MINI - 64 INCLUDED GAMES"-B144103692-THE C64 MINI-B144103741-FEBRUARY 2019-NO WEB CONTENT-NO 4K/UHD PLAYB-NO BUNDLE-N.A.-OTHERS-11-424-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-HYPERKIN-B12395160-WEEK 34 2019-RETRON 1 HD-B133308560-RETRON 1 HD-B133308983-JANUARY 2018-NO WEB CONTENT-N.A.-NO BUNDLE-N.A.-RETRON 1 HD-6-180-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-IMPERII-B14079797-WEEK 34 2019-LAURTECH 32BIT-B154370984-LAURTECH 32BIT-B154371702-MARCH 2019-NO WEB CONTENT-NO 4K/UHD PLAYB-NO BUNDLE-16-OTHERS-2-99-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE + 5 GAMES-B112626169-XBOX ONE + 5 GAMES-B112626181-APRIL 2019-WEB CONTENT ACC-N.A.-WITH SOFTWARE-1000-XBOX ONE-5-1195-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + ANTHEM LEGION OF DAWN EDITION-B153801724-XBOX ONE S + ANTHEM LEGINON OF DAWN EDITION-B153801756-FEBRUARY 2019-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-5-1246-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + BATTLEFIELD V DELUXE EDITION-B147333270-XBOX ONE S + BATTLEFIELD V-B147333248-NOVEMBER 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-13-3179-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + BATTLEFIELD V DELUXE EDITION REFURBISHED-B152695283-XBOX ONE S + BATTLEFIELD V-B147333248-JANUARY 2019-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-2-478-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + FORTNITE-B149940398-XBOX ONE S + FORTNITE-B149940374-OCTOBER 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-25-6337-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + FORTNITE BATTLE ROYALE SPECIAL EDITION-B156842127-XBOX ONE S + FORTNITE BATTLE ROYALE SPECIAL EDITION-B156842551-JUNE 2019-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-9-2474-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + FORZA HORIZON 4-B147505284-XBOX ONE S + FORZA HORIZON 4-B147505342-SEPTEMBER 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-1-239-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + MINECRAFT LIMITED EDITION-B132521827-XBOX ONE S + MINECRAFT LIMITED EDITION-B132522007-SEPTEMBER 2017-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-1-290-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + ROCKET LEAGUE + 3 MONTHS XBOX LIVE GOLD-B143615065-XBOX ONE S + ROCKET LEAGUE + 3 MONTHS XBOX LIVE GOLD-B143615116-JUNE 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-SOFT.+ OTHER P.-1000-XBOX ONE-1-199-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + ROCKET LEAGUE + 3 MONTHS XBOX LIVE GOLD REFURBISHED-B143207301-XBOX ONE S + ROCKET LEAGUE + 3 M LIVE-B136505261-APRIL 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-SOFT.+ OTHER P.-500-XBOX ONE-1-199-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + STARTER BUNDLE (3 MONTHS GAME PASS + 3 MONTHS XBOX LIVE GOLD)-B144434502-XBOX ONE S + STARTER BUNDLE GAME PASS + XBOX LIVE GOLD-B144434585-JULY 2018-WEB CONTENT ACC-4K/UHD PLAYBACK-SOFT.+ OTHER P.-1000-XBOX ONE-9-1791-
GFK STARTRACK-RETAILER-CONSUMER ELECTRONICS-VG CONSOLES-VG CONSOLES-B16-UNCLASSIFIED-ONLINE-MICROSOFT-B18963-WEEK 34 2019-XBOX ONE S + TOM CLANCY'S THE DIVISION 2 + 1 MONTH XBOX GAME PASS + 1 MONTH XBOX LIVE GOLD-B154377198-XBOX ONE S + TOM CLANCY'S THE DIVISION 2 + 1 MONTH XBOX GAME PASS + 1 MONTH XBOX LIVE GOLD-B154377265-MARCH 2019-WEB CONTENT ACC-4K/UHD PLAYBACK-WITH SOFTWARE-1000-XBOX ONE-9-2031-
